347 348 31.700
348 349 240.200
349 177 38.600
177 350 98.900
351 335 74.000
335 352 280.700
352 353 259.900
353 354 153.500
354 355 100.200
355 356 151.700
193 357 5.600
357 358 239.200
358 359 281.200
359 360 24.900
360 361 102.800
361 362 109.600
362 363 24.400
363 364 219.500
364 365 43.300
365 366 274.200
366 345 128.800
350 367 204.400
367 368 22.900
368 369 128.500
369 370 164.400
370 371 349.900
371 372 94.000
372 373 617.700
345 374 225.500
374 375 32.100
375 182 295.700
373 376 148.300
376 377 20.100
377 378 289.800
378 379 78.100
379 380 42.300
380 381 29.800
381 356 298.500
382 383 110.500
383 384 147.700
384 385 96.200
385 386 70.000
386 387 33.900
387 388 22.600
388 389 165.000
389 390 69.800
390 391 17.900
391 392 344.200
392 393 31.900
393 394 263.900
394 33 88.100
351 395 49.300
395 396 320.300
396 397 911.900
397 398 95.300
398 399 69.700
400 394 239.300
373 401 267.300
401 402 542.800
402 403 54.400
403 404 35.700
404 405 153.400
405 406 102.200
406 407 39.100
407 408 20.000
408 400 355.700
400 30 240.400
409 410 72.700
410 411 106.000
411 412 95.800
412 413 161.700
413 414 102.100
414 415 97.500
415 416 97.400
416 417 101.500
417 418 94.100
418 31 113.200
419 420 10.200
420 421 167.600
421 422 184.500
422 423 49.100
423 424 144.200
424 425 42.700
425 426 110.700
426 427 85.100
427 428 143.500
428 429 566.100
429 430 336.600
430 431 151.400
431 432 301.500
432 397 70.500
433 434 484.200
434 435 835.600
435 436 180.000
436 437 15.400
437 438 217.700
438 439 229.800
439 440 320.400
440 441 105.600
441 442 21.100
442 443 83.900
443 444 54.200
444 445 60.300
445 446 195.900
446 447 271.000
447 448 25.900
448 449 36.700
449 450 213.400
450 451 28.400
451 398 88.500
421 452 281.500
452 453 272.100
453 450 538.900
454 455 108.000
455 456 131.900
456 457 130.300
457 458 122.200
458 459 79.000
459 460 128.400
460 213 137.300
213 461 189.200
461 462 143.300
462 463 165.600
463 464 156.300
401 465 104.400
465 466 192.900
466 467 5.300
467 468 35.400
468 469 74.800
469 470 89.800
470 471 99.400
458 472 272.500
472 189 11.400
409 473 23.100
473 474 168.700
475 459 259.000
459 476 66.400
476 477 282.400
477 478 135.900
471 479 135.600
479 480 111.900
480 481 58.100
481 482 57.900
482 483 40.700
483 484 152.900
484 485 28.300
485 486 91.000
486 487 20.600
487 488 67.700
488 489 51.000
489 490 46.100
490 491 111.900
491 492 74.500
492 493 152.700
493 494 233.100
494 383 331.700
383 474 54.100
428 495 86.800
495 496 11.600
496 497 211.900
497 498 286.800
498 499 60.300
499 500 128.300
500 501 37.400
419 502 227.900
502 503 109.700
499 504 374.800
504 505 14.400
505 506 395.700
506 507 125.500
507 508 221.100
508 509 255.500
509 510 13.500
510 511 25.300
511 503 632.300
199 512 115.100
512 513 121.200
513 480 463.600
474 382 60.700
382 514 220.100
514 515 100.500
515 516 234.900
516 517 130.000
517 518 60.400
518 519 54.500
478 520 47.000
520 519 104.000
511 521 64.900
521 522 77.300
522 523 284.200
523 524 714.900
524 497 116.800
341 525 175.200
525 526 5.400
526 527 82.600
527 528 91.800
528 529 174.500
529 530 89.600
530 531 174.600
531 34 132.300
532 533 165.900
533 534 53.600
534 535 132.600
535 463 130.000
536 537 212.000
537 538 71.700
538 539 373.300
539 534 244.300
538 540 420.700
540 535 238.500
541 542 97.000
542 501 142.500
541 40 134.100
543 41 545.800
41 544 436.600
536 545 192.000
545 546 182.600
546 547 157.500
548 543 106.800
543 544 116.200
544 549 607.100
549 550 94.700
550 551 144.500
551 552 216.200
552 553 638.500
553 554 192.300
554 555 320.200
555 556 426.900
557 558 122.700
558 559 486.000
559 560 802.800
560 561 104.900
561 562 503.500
562 563 1064.500
563 564 380.200
564 548 65.000
565 566 112.800
566 567 120.100
567 568 561.900
568 548 485.700
569 570 339.300
571 572 248.500
572 547 261.100
573 574 510.100
574 575 237.900
575 576 201.400
569 577 27.600
577 578 463.200
578 579 84.500
579 580 343.000
560 581 121.200
581 582 123.800
582 583 162.200
583 584 49.700
584 585 240.600
585 586 68.100
586 587 213.600
587 588 65.000
588 574 289.500
557 589 112.400
570 549 173.000
590 591 26.400
591 589 150.600
584 592 712.200
590 593 105.700
593 594 328.200
594 595 83.800
595 596 69.400
596 576 78.200
565 597 313.800
597 598 92.600
598 599 144.500
599 592 65.600
565 600 647.100
600 601 171.700
571 602 90.200
602 603 262.000
556 43 225.800
604 605 102.200
605 606 367.400
606 607 645.900
607 580 85.400
608 609 215.500
609 610 401.900
610 611 318.900
611 612 58.800
612 613 154.800
613 556 701.500
603 614 156.300
614 615 27.600
615 616 73.600
616 617 26.000
617 618 99.000
608 619 433.000
619 620 142.900
620 621 201.600
621 622 1028.500
622 610 90.200
623 618 3.900
618 624 14.500
624 625 32.600
625 626 100.600
626 627 381.900
627 628 66.500
628 629 38.900
629 630 250.700
630 631 32.500
631 632 451.700
632 633 19.900
633 634 129.500
573 635 212.000
635 636 265.700
636 601 339.000
637 601 170.100
604 638 173.900
638 637 617.400
320 639 127.000
639 640 165.200
640 641 67.700
641 642 19.600
111 643 2075.200
643 644 756.700
643 645 1302.200
225 646 32.200
646 647 317.700
647 648 452.600
648 649 10.700
649 650 22.500
650 285 331.800
249 651 13.300
651 652 346.000
652 242 1032.900
278 653 143.800
653 654 108.200
654 655 364.700
655 656 285.300
150 657 294.500
657 658 294.300
658 659 100.100
659 660 466.800
660 661 76.600
662 658 357.700
663 148 558.300
143 664 454.500
664 665 584.900
666 667 251.400
668 147 330.700
147 669 224.500
669 670 141.900
670 671 13.800
671 672 154.900
673 667 282.600
674 675 150.300
675 673 126.900
142 676 782.700
677 678 79.900
678 151 360.900
679 675 167.400
141 680 574.300
680 681 146.500
682 683 41.900
683 684 25.600
684 685 43.700
685 686 25.600
686 149 380.500
687 688 302.800
688 689 202.600
664 690 211.500
690 691 216.300
691 673 29.600
145 691 495.700
140 689 524.800
689 680 192.200
144 690 493.200
139 687 476.100
687 692 73.300
693 686 178.000
686 677 283.700
677 694 122.500
695 137 610.400
696 697 84.400
697 698 152.500
698 669 338.600
138 699 383.200
700 701 35.200
701 670 193.900
698 702 251.000
702 700 21.500
700 703 52.800
704 136 354.300
697 705 465.300
706 702 75.000
134 707 406.700
707 135 161.500
708 709 75.100
709 132 238.800
131 710 82.700
710 711 155.500
711 712 274.300
712 713 82.200
713 708 588.700
705 714 291.900
714 715 310.100
716 709 204.500
717 707 321.800
133 718 235.200
719 710 201.700
720 721 113.000
722 718 89.200
718 721 109.300
721 723 141.700
723 724 353.400
724 725 112.900
726 717 347.100
717 722 52.500
727 712 158.300
728 729 528.800
729 730 473.700
723 731 504.300
731 728 70.800
728 732 80.800
733 734 130.900
734 735 46.800
735 736 73.200
736 737 93.600
737 129 141.400
129 738 50.100
738 739 332.500
739 740 184.000
740 741 17.600
741 742 204.300
742 743 262.700
743 744 6.300
744 745 398.100
746 724 58.300
747 748 1083.600
748 749 127.700
749 725 172.100
725 750 22.400
750 130 60.000
751 752 166.300
752 753 222.200
753 754 110.500
754 735 205.000
755 756 51.400
756 754 98.600
754 757 92.100
757 758 95.700
758 128 197.100
128 759 312.700
759 760 52.500
761 750 194.700
757 736 205.000
729 731 128.300
762 749 126.500
748 763 192.500
763 764 16.200
764 765 499.600
765 747 369.800
747 766 44.000
766 767 125.300
768 769 243.400
769 770 236.100
770 771 134.200
771 772 40.500
772 773 59.300
774 772 126.600
775 776 432.600
776 777 900.700
777 760 180.600
760 778 78.800
778 127 145.800
127 779 6.800
779 752 372.100
780 771 257.700
781 782 329.000
783 770 37.900
784 785 130.200
786 787 200.200
787 784 47.100
788 782 54.400
782 741 126.900
789 739 332.500
790 791 482.300
792 791 117.300
791 793 151.500
768 779 412.700
740 794 168.800
794 795 96.700
795 789 107.600
789 796 10.400
797 798 153.200
798 793 212.900
793 769 47.500
742 794 314.700
14 799 246.900
799 800 164.900
800 801 247.600
801 802 117.900
802 803 740.900
804 778 153.600
778 759 54.800
760 805 339.200
805 806 1013.000
807 798 222.200
790 797 77.400
797 808 230.100
809 810 286.100
805 126 439.700
811 777 241.000
808 812 12.000
812 807 103.600
124 813 389.100
814 805 412.900
815 816 234.100
817 818 199.300
819 820 258.900
821 822 183.500
822 823 173.700
823 824 66.600
825 826 220.800
827 828 231.200
829 830 588.100
831 832 158.700
833 834 113.600
834 835 62.900
835 836 156.800
836 837 211.300
837 838 174.500
838 839 49.500
839 840 52.800
840 841 177.900
842 843 411.600
123 844 39.200
834 845 163.100
835 846 124.500
847 836 67.300
836 848 77.100
848 849 46.000
850 851 497.800
852 853 194.500
853 854 260.900
855 856 119.000
856 857 205.500
857 858 53.200
858 859 68.900
859 848 387.000
860 853 102.600
829 859 115.600
861 862 613.300
858 838 14.600
863 864 168.500
840 865 123.900
865 864 129.500
864 866 70.400
866 862 375.400
862 867 7.800
867 868 253.300
868 869 197.900
869 118 278.500
865 870 80.000
871 872 52.500
866 870 266.000
870 841 163.500
841 856 108.600
867 873 703.700
873 113 131.900
874 875 176.600
875 876 417.900
876 159 465.400
875 873 246.800
115 877 37.400
162 878 27.000
878 879 598.800
879 880 671.700
880 881 122.500
882 883 43.300
883 884 281.200
884 885 116.400
885 886 202.300
886 887 30.100
887 162 200.400
879 888 256.600
888 889 79.800
889 890 609.500
75 891 3659.400
888 892 375.800
893 894 152.900
894 895 115.600
895 896 60.200
896 897 36.800
897 898 271.900
898 899 193.600
899 900 209.200
900 901 180.100
901 902 48.400
902 903 199.900
903 904 114.100
904 905 118.100
905 288 483.300
906 161 335.600
160 906 167.900
886 907 143.600
907 908 648.300
908 909 163.400
909 910 72.700
910 911 101.100
297 912 100.200
912 913 234.800
913 914 542.600
914 915 62.000
915 916 81.700
916 917 72.200
917 918 55.200
918 919 125.000
920 921 17.100
921 922 498.400
922 923 139.900
923 924 155.900
924 925 187.700
925 926 330.000
926 295 48.100
927 928 49.100
928 929 81.700
929 900 124.700
930 931 17.600
901 932 281.400
932 933 22.900
933 911 10.200
911 934 46.200
934 935 109.700
935 936 53.400
936 937 91.300
937 165 30.000
932 938 28.000
938 939 349.400
939 940 104.100
940 941 274.800
941 289 275.200
291 942 98.600
942 943 15.800
943 944 354.800
944 945 82.200
945 946 205.600
946 947 101.300
947 948 135.900
948 949 103.600
903 950 377.500
950 951 143.100
951 952 467.600
952 953 98.000
953 286 163.200
939 954 82.300
954 955 115.200
925 956 147.100
957 955 102.700
958 959 361.000
959 298 122.000
960 961 282.200
961 953 229.900
293 962 293.300
962 963 124.300
296 964 103.400
964 965 154.900
297 966 260.800
966 965 269.800
965 967 216.500
967 963 368.400
963 968 639.000
968 169 107.700
969 970 136.300
971 969 133.100
972 973 416.900
973 974 329.600
974 975 186.200
975 976 115.900
976 977 286.500
978 979 204.900
979 980 388.100
981 982 224.100
982 983 27.000
983 972 124.200
972 984 142.900
984 985 120.700
985 986 321.300
986 987 149.100
974 988 225.600
988 989 99.100
973 990 153.400
990 991 50.400
991 992 132.200
992 987 17.600
987 993 87.900
993 994 53.500
994 306 27.100
983 995 58.100
995 996 194.100
996 997 142.100
997 172 42.000
998 310 884.900
990 984 449.200
999 1000 85.000
1000 980 64.200
991 1001 15.700
1001 1002 172.100
998 313 305.800
992 1003 184.900
1003 315 119.600
1004 985 166.600
1005 1006 162.400
1006 1007 32.200
1007 1008 776.100
1008 173 71.600
321 1009 182.000
1010 321 137.900
1011 1012 63.000
1012 1009 78.400
1013 1010 120.900
1010 1011 165.000
1013 1014 109.400
1014 1015 291.800
1015 1016 80.600
1016 1017 171.200
1018 1019 225.700
1020 1021 216.300
1021 1022 153.900
1023 1024 131.500
1020 1025 81.600
1025 1026 94.200
1026 1027 152.500
1020 1028 246.400
1028 1029 55.900
1029 1030 231.800
1031 1032 922.100
1032 1033 200.900
1016 1026 254.600
1026 1034 358.000
1034 1035 47.900
1035 1036 244.500
1037 1005 19.500
1005 1038 117.200
1038 175 49.600
175 1016 358.000
1039 1040 1754.700
1040 1041 30.600
248 1042 365.200
1042 1043 104.400
1043 1017 49.400
1017 1027 56.700
1027 1044 424.400
1044 1045 1033.900
1042 1046 332.400
1046 1047 201.700
1048 1049 206.300
247 1047 35.900
1047 1048 233.100
1048 1050 313.500
1050 1051 498.300
1051 1052 524.900
1052 1053 206.600
1053 1045 174.200
1045 1054 447.800
1054 1032 19.100
246 1055 79.000
1055 176 18.900
1056 1057 35.800
1057 1058 213.700
1058 1059 660.000
1060 1061 208.400
1061 1062 98.000
1062 1063 41.100
1063 1064 95.800
1064 1065 20.700
1065 1066 107.000
1066 345 132.500
325 1067 546.200
1067 1068 283.800
1068 1069 654.900
1069 1070 215.800
1070 1041 247.100
1041 1071 14.100
1071 1072 777.500
1072 1073 850.600
1073 1056 55.200
1074 1057 575.800
1075 1076 42.800
1077 1075 121.800
1075 1078 383.400
1078 1079 37.000
1079 1080 36.900
1080 1081 72.600
1081 1082 111.300
1082 1083 98.300
1083 1084 33.000
1084 1085 287.600
368 1086 443.200
1086 1087 614.800
1087 323 218.900
1063 1088 152.000
1089 1088 548.900
1077 1065 245.400
1090 1077 102.200
363 1085 268.900
1085 1091 143.400
1091 1092 157.900
1092 1093 125.100
1093 1094 150.800
1094 1095 12.000
1095 1096 104.700
1096 1090 21.100
1090 1066 330.000
1089 347 106.800
1097 1098 373.000
1098 331 35.000
1099 1100 92.100
1101 1102 549.800
1102 326 244.800
1102 1103 309.300
1103 1104 32.600
1104 1105 263.200
1105 1106 64.400
1106 1107 33.400
1107 334 121.900
376 1108 40.600
1108 1109 612.300
1109 1110 144.000
1110 1111 141.300
1111 1112 75.900
1112 1101 409.900
1098 1113 236.500
1113 1114 409.900
178 1115 96.500
1115 350 102.900
1116 1117 180.800
1118 1119 112.700
1119 1120 325.700
1120 1121 682.400
1121 1122 340.300
1123 1124 8.800
1124 1125 70.600
1125 1126 104.600
1126 1127 107.700
1128 1129 118.100
1129 1122 138.000
1122 332 156.600
407 1130 173.700
1130 1131 33.100
1131 1132 206.900
1132 180 66.200
1125 1133 111.000
1133 362 232.100
1126 361 342.000
361 1134 176.800
1134 1135 238.500
1135 1136 108.600
1136 1137 105.200
1137 182 151.400
1127 1138 169.600
1138 1139 140.800
1139 1140 286.800
1127 1141 170.600
1141 360 175.500
1142 1143 327.700
1143 1144 85.300
1144 1136 177.100
359 1142 229.400
1142 1145 93.600
1146 1130 288.300
185 1147 148.000
1148 1149 226.600
1149 1147 12.600
1147 1150 282.200
1150 1151 7.600
1151 1152 66.600
1152 1153 223.100
1153 1154 102.700
1155 1156 215.700
1156 1157 106.400
1157 1158 5.500
1158 1159 48.500
1159 1160 131.800
1160 1161 39.800
1161 1162 40.200
1162 1163 125.500
1163 1164 74.100
1164 1165 38.500
1165 403 66.700
1166 1167 101.100
1167 1168 131.400
1168 1169 67.700
1169 1140 173.200
454 1170 20.500
1170 193 292.600
519 1171 101.900
1171 1172 26.100
1172 1173 123.000
1173 1174 10.100
1174 1175 122.800
1175 1154 123.700
1154 1176 10.700
1176 1177 23.600
1177 184 220.000
1178 1169 273.800
1178 1179 26.100
1179 1180 132.600
1180 1181 6.500
1181 1182 129.900
1182 1183 105.600
1184 1185 141.000
1185 377 414.600
1175 191 345.100
191 455 258.900
455 1168 253.100
1186 1187 201.100
1187 1188 85.600
1188 1189 88.000
1189 1190 68.100
1190 1191 24.100
1191 1192 87.300
1192 1193 110.200
1193 1194 41.700
1194 373 262.000
1195 1196 4.500
1196 1197 83.500
1197 1198 125.000
1198 1158 134.100
190 456 257.500
456 1167 253.700
1167 1199 140.100
1182 1200 252.800
1172 1201 134.300
1201 188 217.500
188 472 9.800
472 457 245.500
457 1166 264.200
1200 1202 84.900
1202 475 104.700
475 1203 130.600
1203 1204 129.700
1173 1205 300.400
1183 1202 252.900
1206 1207 189.300
1207 1208 57.200
1208 446 76.300
471 1209 229.000
1209 1210 69.200
1210 1211 269.900
1211 1212 97.700
1212 1213 9.600
1213 1214 304.900
1214 1188 15.800
503 1215 235.700
460 187 255.000
187 1216 231.100
501 1217 499.400
1217 1218 102.400
1218 1219 44.000
1220 1221 18.100
1221 1222 166.000
212 1216 127.300
1216 478 127.400
1223 1224 249.900
1224 1225 236.800
1225 1226 117.100
1226 1227 126.600
1227 1228 97.200
337 1229 261.300
1229 1230 107.500
516 1231 211.300
1232 1233 519.200
1233 1234 90.000
1234 532 37.300
1235 1236 81.100
1236 1204 135.200
1204 1232 95.500
1237 1224 178.600
1234 1238 286.100
1238 1239 153.000
1239 1204 149.800
1240 1241 73.300
1241 424 70.500
512 1242 123.900
1242 1243 48.900
1243 1244 221.700
1244 1245 56.200
1245 1246 51.100
1246 1247 316.900
1247 1248 206.100
1248 1249 316.700
1249 1250 36.700
1250 208 577.300
515 1251 123.600
535 1252 162.600
1252 1253 211.500
1253 1236 131.800
1217 1254 84.900
1254 1255 27.900
1255 338 225.100
211 1256 155.900
1256 1257 79.900
1250 1251 441.000
1258 1259 79.900
1259 1245 171.300
1226 1260 108.900
1260 1261 212.000
1262 1263 45.000
1264 1227 166.700
209 1231 186.500
1265 1266 142.500
1266 531 162.900
476 1267 472.600
1267 1268 657.800
1269 198 234.400
1270 196 231.800
1271 195 179.700
1272 1273 10.800
1273 1274 80.300
1274 1275 86.400
1275 1276 40.200
1276 1277 54.700
1277 1278 60.800
1278 340 292.000
210 1268 176.900
530 1279 93.100
1279 1273 59.700
1280 1281 62.000
1281 1233 113.600
525 37 176.800
1282 1283 362.100
1283 1284 32.600
1284 1285 211.600
1285 1286 437.400
1286 1287 29.400
1288 1289 435.100
1289 1290 345.000
1290 1291 8.300
1291 1292 71.900
1292 1293 87.700
1293 1282 94.900
542 1294 53.800
1294 1295 28.800
1295 1296 191.000
38 342 133.900
464 1297 537.300
1297 536 339.400
1298 539 95.100
539 540 127.800
1299 1300 414.600
1300 1298 335.200
1290 1301 222.300
1301 435 45.400
1302 1303 228.400
1303 1304 33.200
1304 1305 65.500
1305 541 48.300
1306 1307 173.700
1307 48 137.000
1303 1308 262.100
1308 1309 426.800
1309 1287 92.200
1287 1310 126.500
1310 1311 75.300
1312 1307 49.600
1313 1314 288.900
1314 1315 249.600
1316 1297 80.800
1317 1314 92.100
1309 42 158.000
1318 1319 221.800
1319 1320 115.100
1320 1321 76.900
1321 1322 315.900
42 1323 124.400
1323 1324 77.900
1311 1325 1002.100
1319 558 216.000
45 1326 543.200
548 569 283.100
570 1327 41.300
1320 1328 139.000
1328 1329 91.900
1324 550 166.900
576 1330 378.600
1330 1331 456.300
1331 1332 87.200
1332 1333 120.400
1333 1334 364.200
1334 1335 23.900
1335 1336 549.200
1336 1337 31.600
1337 1338 239.900
1338 1339 274.200
1339 1340 117.300
1340 1341 173.700
1341 1329 245.500
1329 557 29.000
1342 1343 279.600
1343 1325 95.400
1344 1345 102.800
1345 1346 27.400
1346 1347 81.400
589 1348 114.000
1348 1344 21.700
1344 1349 216.500
1349 1350 70.100
1350 586 363.700
1343 1351 313.900
1352 1353 124.100
603 1354 369.000
1354 1355 125.900
1345 1356 91.300
1356 1357 107.500
579 568 200.900
578 1358 175.500
1356 1359 44.200
565 1360 422.500
1360 1361 194.500
1361 1353 14.600
1362 552 23.600
1363 1327 168.500
1327 1364 503.600
1365 1366 156.600
1366 1367 313.900
1357 1350 126.300
1350 1368 205.300
591 1369 342.700
1369 1370 232.500
1370 1371 115.400
1371 1372 155.800
1372 1338 6.900
1363 1373 482.000
1374 1364 58.000
1340 1375 77.100
1375 1366 132.100
1376 1377 154.600
1377 1378 725.500
1379 1380 80.200
1380 1381 140.600
1381 1382 13.100
1382 599 176.400
1383 1384 578.600
1384 1378 232.700
1378 1385 99.500
1385 1374 89.200
1386 604 225.900
1387 615 470.300
607 1388 124.700
1388 1389 271.500
1389 1390 363.600
1383 553 966.000
1391 1392 58.100
1392 1393 267.700
1393 1394 56.800
1394 1395 72.200
1395 1396 210.000
1396 554 108.800
1397 1398 26.200
1398 1399 190.100
1400 1401 365.700
1401 1380 568.100
1402 588 62.900
1402 1400 54.500
1377 1403 17.400
1398 1404 270.400
1405 1406 56.400
1406 1407 167.300
1407 575 44.000
1408 623 284.100
614 1409 82.200
1409 1410 138.300
1410 1411 84.200
1411 1412 38.200
1412 1413 514.800
1396 1414 125.200
1414 1415 70.200
1415 1416 106.100
1384 1417 102.900
1417 1418 57.000
1419 1420 232.200
1420 1421 134.400
1421 1414 194.100
1379 636 260.700
1416 1422 465.200
1422 613 197.000
1404 1399 113.500
1399 1407 75.700
1390 1423 311.300
625 1424 32.600
1424 1425 278.300
1426 1427 530.800
1427 637 302.700
601 1428 46.700
1428 1429 644.900
1429 1430 184.700
606 1431 66.700
1431 1432 372.000
1433 1434 469.200
1434 1435 167.900
1435 1436 657.000
1422 1437 205.800
1437 1438 312.400
622 1439 202.000
1439 1440 178.000
1440 1441 125.700
1441 1442 291.100
1442 1443 31.400
1443 1444 61.300
1444 1445 44.300
1445 1446 176.200
1446 1447 92.300
1447 612 41.700
1448 611 164.100
1449 1450 835.600
1451 1452 163.500
1452 1453 71.800
1453 1429 426.700
1453 1454 110.900
1455 1430 198.600
1430 1456 192.600
1456 1454 85.900
1454 1457 184.800
1458 1459 129.800
1459 1460 607.100
1460 1458 208.600
1458 1461 989.600
1461 1462 89.800
1456 1463 202.400
1464 1465 908.000
1465 1466 388.900
1466 1467 153.200
1467 1468 703.500
1468 1469 256.000
1469 1438 176.300
1438 1470 749.000
1459 1471 223.100
1471 1472 594.200
1455 1449 115.700
1449 1473 229.700
1470 1433 142.600
1474 1475 309.800
1476 1477 128.200
1477 1460 78.800
1460 1478 7.200
1478 1479 124.600
1479 1480 223.900
1481 1478 331.300
1475 1482 209.600
1482 1483 120.100
1475 1484 195.400
1484 1485 138.300
1486 1386 1459.600
1487 1479 198.800
1488 1489 130.400
1489 1490 313.700
1461 1491 286.600
1491 1492 193.300
1493 1494 165.700
1494 1495 227.900
1495 634 47.400
1491 1488 95.000
1488 1496 385.800
1497 1498 14.500
1498 1499 83.800
1499 1500 10.000
1500 1493 77.700
1493 1501 643.800
1501 1502 114.700
1503 1504 628.200
1504 1486 158.700
1503 1505 1207.900
1506 1507 53.600
1507 1508 397.700
1509 1510 205.000
